"tweet_id","twitter_created_at","label","corpus","agreement","votes","score","source"
"1302064212685074432","2020-09-05 06:01:14","positive","Coronavirus","100","3","3","twitter"
"1302184819850387457","2020-09-05 14:00:29","positive","Coronavirus","75","4","3","twitter"
"1302260512596594688","2020-09-05 19:01:15","positive","Coronavirus","100","3","3","twitter"
"1302260317217525761","2020-09-05 19:00:29","positive","Coronavirus","100","3","3","twitter"
"1302290575232774144","2020-09-05 21:00:43","positive","Coronavirus","100","3","3","twitter"
"1302637741507850244","2020-09-06 20:00:14","positive","Coronavirus","75","4","3","twitter"
"1302804156344938496","2020-09-07 07:01:30","positive","Coronavirus","100","3","3","twitter"
"1303091641604071424","2020-09-08 02:03:52","positive","Coronavirus","100","3","3","twitter"
"1303091550948392962","2020-09-08 02:03:30","positive","Coronavirus","100","3","3","twitter"
"1303241760458637313","2020-09-08 12:00:23","positive","Coronavirus","100","3","3","twitter"
"1303317645257773056","2020-09-08 17:01:55","positive","Coronavirus","100","3","3","twitter"
"1303392684707581953","2020-09-08 22:00:06","positive","Coronavirus","100","3","3","twitter"
"1303725015280517122","2020-09-09 20:00:40","positive","Coronavirus","100","3","3","twitter"
"1303755345299410946","2020-09-09 22:01:11","positive","Coronavirus","100","3","3","twitter"
"1303770621537550342","2020-09-09 23:01:53","positive","Coronavirus","100","3","3","twitter"
"1303785336204603397","2020-09-10 00:00:21","positive","Coronavirus","100","3","3","twitter"
"1303996653125488640","2020-09-10 14:00:03","positive","Coronavirus","100","3","3","twitter"
"1304042096895066114","2020-09-10 17:00:38","positive","Coronavirus","75","4","3","twitter"
"1304630818472681473","2020-09-12 08:00:00","positive","Coronavirus","75","4","3","twitter"
"1304675758548357120","2020-09-12 10:58:35","positive","Coronavirus","75","4","3","twitter"
"1304691068714315777","2020-09-12 11:59:25","positive","Coronavirus","100","3","3","twitter"
"1304736906287157249","2020-09-12 15:01:33","positive","Coronavirus","100","3","3","twitter"
"1250574677644279816","2020-04-16 04:00:12","neutral","Coronavirus","0","2","0","twitter"
"1305370742238908416","2020-09-14 09:00:12","positive","Coronavirus","100","3","3","twitter"
"1305385923849445377","2020-09-14 10:00:31","positive","Coronavirus","100","3","3","twitter"
"1305642725887406080","2020-09-15 03:00:58","positive","Coronavirus","75","4","3","twitter"
"1305944577707257856","2020-09-15 23:00:25","positive","Coronavirus","100","3","3","twitter"
"1306050572500578306","2020-09-16 06:01:36","positive","Coronavirus","75","4","3","twitter"
"1306201619638480896","2020-09-16 16:01:48","positive","Coronavirus","100","3","3","twitter"
"1306322159330000897","2020-09-17 00:00:47","positive","Coronavirus","100","3","3","twitter"
"1306337085696225280","2020-09-17 01:00:06","positive","Coronavirus","75","4","3","twitter"
"1306503204365053954","2020-09-17 12:00:12","positive","Coronavirus","100","3","3","twitter"
"1306608949484019716","2020-09-17 19:00:23","positive","Coronavirus","100","3","3","twitter"
"1306654302023417857","2020-09-17 22:00:36","positive","Coronavirus","100","3","3","twitter"
"1306775292153716736","2020-09-18 06:01:23","positive","Coronavirus","75","4","3","twitter"
"1306866045492363268","2020-09-18 12:02:00","positive","Coronavirus","100","3","3","twitter"
"1307001480168312833","2020-09-18 21:00:10","positive","Coronavirus","100","3","3","twitter"
"1250574650066821121","2020-04-16 04:00:05","neutral","Coronavirus","0","2","0","twitter"
"1307046889183940608","2020-09-19 00:00:36","positive","Coronavirus","100","3","3","twitter"
"1307078210178383873","2020-09-19 02:05:04","positive","Coronavirus","100","3","3","twitter"
"1307288333912084485","2020-09-19 16:00:01","positive","Coronavirus","100","3","3","twitter"
"1307349346376183810","2020-09-19 20:02:28","positive","Coronavirus","100","3","3","twitter"
"1307651128818044928","2020-09-20 16:01:38","positive","Coronavirus","100","3","3","twitter"
"1307741480782647298","2020-09-20 22:00:40","positive","Coronavirus","75","4","3","twitter"
"1307817333403123716","2020-09-21 03:02:05","positive","Coronavirus","100","3","3","twitter"
"1308013407162060800","2020-09-21 16:01:12","positive","Coronavirus","100","3","3","twitter"
"1308058905688375296","2020-09-21 19:02:00","positive","Coronavirus","100","3","3","twitter"
"1308133955179249664","2020-09-22 00:00:13","positive","Coronavirus","75","4","3","twitter"
"1308617124135546883","2020-09-23 08:00:09","positive","Coronavirus","100","3","3","twitter"
"1308692587201662976","2020-09-23 13:00:01","positive","Coronavirus","75","4","3","twitter"
"1308843884567580674","2020-09-23 23:01:13","positive","Coronavirus","75","4","3","twitter"
"1308874207997112326","2020-09-24 01:01:43","positive","Coronavirus","100","3","3","twitter"
"1309009801247158276","2020-09-24 10:00:31","positive","Coronavirus","100","3","3","twitter"
"1309009459826622468","2020-09-24 09:59:10","positive","Coronavirus","100","3","3","twitter"
"1309070395157483525","2020-09-24 14:01:18","positive","Coronavirus","100","3","3","twitter"
"1309387161687519232","2020-09-25 11:00:01","positive","Coronavirus","100","3","3","twitter"
"1309417572564168705","2020-09-25 13:00:51","positive","Coronavirus","100","3","3","twitter"
"1309583455626366982","2020-09-26 00:00:01","positive","Coronavirus","100","3","3","twitter"
"1309915891581288448","2020-09-26 22:01:00","positive","Coronavirus","100","3","3","twitter"
"1309945915940118529","2020-09-27 00:00:18","positive","Coronavirus","100","3","3","twitter"
"1310021617741967360","2020-09-27 05:01:07","positive","Coronavirus","75","4","3","twitter"
"1310081230759579648","2020-09-27 08:58:00","positive","Coronavirus","75","4","3","twitter"
"1310640729073614853","2020-09-28 22:01:14","positive","Coronavirus","100","3","3","twitter"
"1310685746286800896","2020-09-29 01:00:07","positive","Coronavirus","100","3","3","twitter"
"1310702335899836416","2020-09-29 02:06:03","positive","Coronavirus","100","3","3","twitter"
"1310731503337340929","2020-09-29 04:01:57","positive","Coronavirus","100","3","3","twitter"
"1310837134291542019","2020-09-29 11:01:41","positive","Coronavirus","100","3","3","twitter"
"1311335561878269960","2020-09-30 20:02:16","positive","Coronavirus","75","4","3","twitter"
"1311637507285622788","2020-10-01 16:02:05","positive","Coronavirus","100","3","3","twitter"
"1311878584676610048","2020-10-02 08:00:02","positive","Coronavirus","100","3","3","twitter"
"1312391860225282049","2020-10-03 17:59:37","positive","Coronavirus","100","3","3","twitter"
"1312558313633124352","2020-10-04 05:01:02","positive","Coronavirus","100","3","3","twitter"
"1312935595086356480","2020-10-05 06:00:13","positive","Coronavirus","100","3","3","twitter"
"1313086556983431168","2020-10-05 16:00:05","positive","Coronavirus","100","3","3","twitter"
"1313947315632312322","2020-10-08 01:00:26","positive","Coronavirus","100","3","3","twitter"
"1313947273894727681","2020-10-08 01:00:16","positive","Coronavirus","100","3","3","twitter"
"924992150584152070","2017-10-30 14:31:28","positive","Zika","100","2","2","twitter"
"924467941726478336","2017-10-29 03:48:27","positive","Zika","100","2","2","twitter"
"1250650202349993984","2020-04-16 09:00:18","neutral","Coronavirus","0","2","0","twitter"
"1250650173736435712","2020-04-16 09:00:12","neutral","Coronavirus","0","2","0","twitter"
"923917017450795010","2017-10-27 16:19:17","positive","Zika","100","2","2","twitter"
"1250680377007583233","2020-04-16 11:00:13","neutral","Coronavirus","0","5","0","twitter"
"923759869836120064","2017-10-27 05:54:50","positive","Zika","100","2","2","twitter"
"923643702194696197","2017-10-26 22:13:13","positive","Zika","100","2","2","twitter"
"923572339924787200","2017-10-26 17:29:39","positive","Zika","100","2","2","twitter"
"923525922850066433","2017-10-26 14:25:12","positive","Zika","100","2","2","twitter"
"1250740788973252614","2020-04-16 15:00:16","neutral","Coronavirus","0","4","0","twitter"
"1250755878615240706","2020-04-16 16:00:14","neutral","Coronavirus","0","2","0","twitter"
"1250755824990863361","2020-04-16 16:00:01","neutral","Coronavirus","0","2","0","twitter"
"1250771037576474630","2020-04-16 17:00:28","neutral","Coronavirus","0","2","0","twitter"
"1250771003220938752","2020-04-16 17:00:20","neutral","Coronavirus","0","2","0","twitter"
"1250770992961654784","2020-04-16 17:00:17","neutral","Coronavirus","0","3","0","twitter"
"1270340218739200003","2020-06-09 17:01:24","neutral","Coronavirus","0","2","0","twitter"
"1250770969205112833","2020-04-16 17:00:11","neutral","Coronavirus","0","2","0","twitter"
"922648484787970049","2017-10-24 04:18:35","positive","Zika","100","2","2","twitter"
"1250801239379660803","2020-04-16 19:00:28","neutral","Coronavirus","0","2","0","twitter"
"922121779346395136","2017-10-22 17:25:39","positive","Zika","100","2","2","twitter"
"1250801225563623424","2020-04-16 19:00:25","neutral","Coronavirus","0","2","0","twitter"
"1250801224213037056","2020-04-16 19:00:25","neutral","Coronavirus","0","3","0","twitter"
"1250816293168693248","2020-04-16 20:00:17","neutral","Coronavirus","0","4","0","twitter"
"1250816265230442497","2020-04-16 20:00:11","neutral","Coronavirus","0","2","0","twitter"
"1250816231466205187","2020-04-16 20:00:03","neutral","Coronavirus","0","3","0","twitter"
"921555458707648513","2017-10-21 03:55:17","positive","Zika","100","2","2","twitter"
"1250831322542739456","2020-04-16 21:00:01","neutral","Coronavirus","0","2","0","twitter"
"1250831322269925378","2020-04-16 21:00:01","neutral","Coronavirus","0","3","0","twitter"
"1250831321682804739","2020-04-16 21:00:01","neutral","Coronavirus","0","3","0","twitter"
"925318444894916609","2017-10-31 12:08:03","positive","Zika","100","2","2","twitter"
"1250846499841413129","2020-04-16 22:00:19","neutral","Coronavirus","0","2","0","twitter"
"925111168359952387","2017-10-30 22:24:24","positive","Zika","100","2","2","twitter"
"925105159276937216","2017-10-30 22:00:32","positive","Zika","100","2","2","twitter"
"1250861650745401351","2020-04-16 23:00:32","neutral","Coronavirus","0","2","0","twitter"
"1250876660683079682","2020-04-17 00:00:10","neutral","Coronavirus","0","2","0","twitter"
"930603129355296768","2017-11-15 02:07:30","positive","Zika","100","2","2","twitter"
"930507066384494592","2017-11-14 19:45:47","positive","Zika","100","2","2","twitter"
"1250891720138436608","2020-04-17 01:00:01","neutral","Coronavirus","0","2","0","twitter"
"1250907380398862336","2020-04-17 02:02:14","neutral","Coronavirus","0","3","0","twitter"
"1250907362556293120","2020-04-17 02:02:10","neutral","Coronavirus","0","2","0","twitter"
"1250907360190586881","2020-04-17 02:02:10","neutral","Coronavirus","0","2","0","twitter"
"1250907341534437376","2020-04-17 02:02:05","neutral","Coronavirus","0","2","0","twitter"
"1250907319334035460","2020-04-17 02:02:00","neutral","Coronavirus","0","2","0","twitter"
"1250922060777426944","2020-04-17 03:00:34","neutral","Coronavirus","0","4","0","twitter"
"1250922054917984262","2020-04-17 03:00:33","neutral","Coronavirus","0","2","0","twitter"
"1250922025977348096","2020-04-17 03:00:26","neutral","Coronavirus","0","4","0","twitter"
"1250937052780167175","2020-04-17 04:00:09","neutral","Coronavirus","0","2","0","twitter"
"1250937050267820032","2020-04-17 04:00:08","neutral","Coronavirus","0","2","0","twitter"
"1250937048921444354","2020-04-17 04:00:08","neutral","Coronavirus","0","2","0","twitter"
"1250937046086098944","2020-04-17 04:00:07","neutral","Coronavirus","0","4","0","twitter"
"1250937034845323265","2020-04-17 04:00:05","neutral","Coronavirus","0","2","0","twitter"
"1250937017136898048","2020-04-17 04:00:00","neutral","Coronavirus","0","2","0","twitter"
"1250952221572755456","2020-04-17 05:00:25","neutral","Coronavirus","0","4","0","twitter"
"1250952211783450624","2020-04-17 05:00:23","neutral","Coronavirus","0","2","0","twitter"
"1250952196138643457","2020-04-17 05:00:19","neutral","Coronavirus","0","2","0","twitter"
"1250952194431516673","2020-04-17 05:00:19","neutral","Coronavirus","0","3","0","twitter"
"1250952181554900992","2020-04-17 05:00:16","neutral","Coronavirus","0","2","0","twitter"
"1250967272623149058","2020-04-17 06:00:14","neutral","Coronavirus","0","2","0","twitter"
"1250982315615895558","2020-04-17 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"928849717706067968","2017-11-10 06:00:04","positive","Zika","100","2","2","twitter"
"928817831608832002","2017-11-10 03:53:22","positive","Zika","100","2","2","twitter"
"1250982315217448961","2020-04-17 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"1250982314982739969","2020-04-17 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"1250982314445697024","2020-04-17 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"928757876771958786","2017-11-09 23:55:07","positive","Zika","100","2","2","twitter"
"1250982313384607748","2020-04-17 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"1250997427596939264","2020-04-17 08:00:03","neutral","Coronavirus","0","2","0","twitter"
"1251012562973609986","2020-04-17 09:00:12","neutral","Coronavirus","0","2","0","twitter"
"1251057839122132992","2020-04-17 12:00:07","neutral","Coronavirus","0","2","0","twitter"
"1251057837113069569","2020-04-17 12:00:06","neutral","Coronavirus","0","2","0","twitter"
"927441680139280384","2017-11-06 08:45:02","positive","Zika","100","2","2","twitter"
"1251072924246781953","2020-04-17 13:00:03","neutral","Coronavirus","0","2","0","twitter"
"1251072914910318592","2020-04-17 13:00:01","neutral","Coronavirus","0","2","0","twitter"
"1251072913572130817","2020-04-17 13:00:01","neutral","Coronavirus","0","4","0","twitter"
"1251103192600981504","2020-04-17 15:00:20","neutral","Coronavirus","0","2","0","twitter"
"1251103148476948480","2020-04-17 15:00:09","neutral","Coronavirus","0","2","0","twitter"
"1251103135772413952","2020-04-17 15:00:06","neutral","Coronavirus","0","2","0","twitter"
"1251103127165702144","2020-04-17 15:00:04","neutral","Coronavirus","0","4","0","twitter"
"1251118350920450049","2020-04-17 16:00:34","neutral","Coronavirus","0","2","0","twitter"
"1251133313215008768","2020-04-17 17:00:01","neutral","Coronavirus","0","3","0","twitter"
"1251133311474253824","2020-04-17 17:00:01","neutral","Coronavirus","0","2","0","twitter"
"1251148458402082817","2020-04-17 18:00:12","neutral","Coronavirus","0","4","0","twitter"
"1251148443940122624","2020-04-17 18:00:08","neutral","Coronavirus","0","3","0","twitter"
"1251148431898185731","2020-04-17 18:00:06","neutral","Coronavirus","0","2","0","twitter"
"1251163574669414400","2020-04-17 19:00:16","neutral","Coronavirus","0","2","0","twitter"
"1251163553442066438","2020-04-17 19:00:11","neutral","Coronavirus","0","3","0","twitter"
"1251163527680872448","2020-04-17 19:00:05","neutral","Coronavirus","0","2","0","twitter"
"1251178760440885248","2020-04-17 20:00:36","neutral","Coronavirus","0","2","0","twitter"
"1251178723992363008","2020-04-17 20:00:28","neutral","Coronavirus","0","2","0","twitter"
"1251193752019890176","2020-04-17 21:00:11","neutral","Coronavirus","0","2","0","twitter"
"1251208815812456449","2020-04-17 22:00:02","neutral","Coronavirus","0","3","0","twitter"
"1251208810854637570","2020-04-17 22:00:01","neutral","Coronavirus","0","2","0","twitter"
"1251224056982122496","2020-04-17 23:00:36","neutral","Coronavirus","0","3","0","twitter"
"1251224035947696131","2020-04-17 23:00:31","neutral","Coronavirus","0","3","0","twitter"
"1251239121839951874","2020-04-18 00:00:28","neutral","Coronavirus","0","2","0","twitter"
"1270551342268981248","2020-06-10 07:00:20","neutral","Coronavirus","0","2","0","twitter"
"933805990604140545","2017-11-23 22:14:32","positive","Zika","100","2","2","twitter"
"1251254234487623682","2020-04-18 01:00:31","neutral","Coronavirus","0","3","0","twitter"
"1251254214594002944","2020-04-18 01:00:26","neutral","Coronavirus","0","2","0","twitter"
"935661651340201984","2017-11-29 01:08:16","positive","Zika","100","2","2","twitter"
"1251284417613565954","2020-04-18 03:00:27","neutral","Coronavirus","0","2","0","twitter"
"1251299434962583554","2020-04-18 04:00:07","neutral","Coronavirus","0","2","0","twitter"
"1251299427396005895","2020-04-18 04:00:06","neutral","Coronavirus","0","2","0","twitter"
"1251314585379930112","2020-04-18 05:00:20","neutral","Coronavirus","0","2","0","twitter"
"937410933898563590","2017-12-03 20:59:17","positive","Zika","100","2","2","twitter"
"1251329631661305860","2020-04-18 06:00:07","neutral","Coronavirus","0","4","0","twitter"
"1251329603416752129","2020-04-18 06:00:00","neutral","Coronavirus","0","3","0","twitter"
"936776997606268929","2017-12-02 03:00:15","positive","Zika","100","2","2","twitter"
"936648537915392000","2017-12-01 18:29:48","positive","Zika","100","2","2","twitter"
"1251359834622111745","2020-04-18 08:00:08","neutral","Coronavirus","0","2","0","twitter"
"1251359801356869634","2020-04-18 08:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251359801101164544","2020-04-18 08:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251359800455290880","2020-04-18 08:00:00","neutral","Coronavirus","0","2","0","twitter"
"936298849202855937","2017-11-30 19:20:15","positive","Zika","100","2","2","twitter"
"1251374903753732096","2020-04-18 09:00:01","neutral","Coronavirus","0","6","0","twitter"
"1251374900427677696","2020-04-18 09:00:00","neutral","Coronavirus","0","4","0","twitter"
"1251390029156495360","2020-04-18 10:00:07","neutral","Coronavirus","0","2","0","twitter"
"935838050915180545","2017-11-29 12:49:13","positive","Zika","100","2","2","twitter"
"1251389999615860738","2020-04-18 10:00:00","neutral","Coronavirus","0","2","0","twitter"
"968626643341279232","2018-02-28 00:19:22","positive","Zika","100","2","2","twitter"
"1251405100716683265","2020-04-18 11:00:00","neutral","Coronavirus","0","2","0","twitter"
"970071549326905351","2018-03-04 00:00:55","positive","Zika","100","2","2","twitter"
"1251420201490366466","2020-04-18 12:00:00","neutral","Coronavirus","0","3","0","twitter"
"1251420200559415296","2020-04-18 12:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251435421806014466","2020-04-18 13:00:29","neutral","Coronavirus","0","2","0","twitter"
"1251435408623271936","2020-04-18 13:00:26","neutral","Coronavirus","0","2","0","twitter"
"1251435398028423168","2020-04-18 13:00:24","neutral","Coronavirus","0","2","0","twitter"
"1251435388775915520","2020-04-18 13:00:21","neutral","Coronavirus","0","2","0","twitter"
"975506131383615491","2018-03-18 23:56:00","positive","Zika","100","2","2","twitter"
"1251450428019138566","2020-04-18 14:00:07","neutral","Coronavirus","0","2","0","twitter"
"1251450427310292994","2020-04-18 14:00:07","neutral","Coronavirus","0","2","0","twitter"
"1251450397979377665","2020-04-18 14:00:00","neutral","Coronavirus","0","2","0","twitter"
"987819320632750080","0000-00-00 00:00:00","positive","Zika","100","2","2","twitter"
"993614383363379200","0000-00-00 00:00:00","positive","Zika","100","2","2","twitter"
"1251480662273601536","2020-04-18 16:00:15","neutral","Coronavirus","0","4","0","twitter"
"1251480617071624193","2020-04-18 16:00:05","neutral","Coronavirus","0","2","0","twitter"
"1251495754079834113","2020-04-18 17:00:14","neutral","Coronavirus","0","2","0","twitter"
"1001957695837130753","0000-00-00 00:00:00","positive","Zika","100","2","2","twitter"
"1002680851392618496","0000-00-00 00:00:00","positive","Zika","100","2","2","twitter"
"1251510798230253573","2020-04-18 18:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251510797101981698","2020-04-18 18:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251526051945160708","2020-04-18 19:00:37","neutral","Coronavirus","0","3","0","twitter"
"1251526003941412866","2020-04-18 19:00:26","neutral","Coronavirus","0","2","0","twitter"
"1109252290957987841","2019-03-23 01:35:29","positive","Zika","100","2","2","twitter"
"1108919882576523264","2019-03-22 03:34:37","positive","Zika","100","2","2","twitter"
"1108793064288604160","2019-03-21 19:10:41","positive","Zika","100","2","2","twitter"
"1108089110789586944","2019-03-19 20:33:25","positive","Zika","100","2","2","twitter"
"1251556105999843329","2020-04-18 21:00:03","neutral","Coronavirus","0","2","0","twitter"
"1251556104296894465","2020-04-18 21:00:02","neutral","Coronavirus","0","4","0","twitter"
"1251586303843536896","2020-04-18 23:00:02","neutral","Coronavirus","0","2","0","twitter"
"1251586295832424449","2020-04-18 23:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251601406408130564","2020-04-19 00:00:03","neutral","Coronavirus","0","2","0","twitter"
"1251601394819350528","2020-04-19 00:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251601394643226628","2020-04-19 00:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251616579776851970","2020-04-19 01:00:21","neutral","Coronavirus","0","2","0","twitter"
"1251616573816782853","2020-04-19 01:00:19","neutral","Coronavirus","0","2","0","twitter"
"1251632080280268800","2020-04-19 02:01:56","neutral","Coronavirus","0","2","0","twitter"
"1112774631717593088","2019-04-01 19:52:01","positive","Zika","100","2","2","twitter"
"1251646762739269632","2020-04-19 03:00:17","neutral","Coronavirus","0","2","0","twitter"
"1113142724692242432","2019-04-02 20:14:41","positive","Zika","100","2","2","twitter"
"1251646750965850120","2020-04-19 03:00:14","neutral","Coronavirus","0","3","0","twitter"
"1251646748709306369","2020-04-19 03:00:14","neutral","Coronavirus","0","2","0","twitter"
"1113422322772447233","2019-04-03 14:45:42","positive","Zika","100","2","2","twitter"
"1251661824178688000","2020-04-19 04:00:08","neutral","Coronavirus","0","2","0","twitter"
"1251661811981578243","2020-04-19 04:00:05","neutral","Coronavirus","0","2","0","twitter"
"1251676891519557632","2020-04-19 05:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251676890215178241","2020-04-19 05:00:00","neutral","Coronavirus","0","2","0","twitter"
"1113819430629335040","2019-04-04 17:03:40","positive","Zika","100","2","2","twitter"
"1251692061998419970","2020-04-19 06:00:17","neutral","Coronavirus","0","2","0","twitter"
"1251692021049409536","2020-04-19 06:00:07","neutral","Coronavirus","0","2","0","twitter"
"1251692018318934016","2020-04-19 06:00:07","neutral","Coronavirus","0","2","0","twitter"
"1114106403508097025","2019-04-05 12:04:00","positive","Zika","100","2","2","twitter"
"1114178201348116485","2019-04-05 16:49:18","positive","Zika","100","2","2","twitter"
"1251707102021722113","2020-04-19 07:00:03","neutral","Coronavirus","0","2","0","twitter"
"1114529668139573249","2019-04-06 16:05:54","positive","Zika","100","2","2","twitter"
"1114666915975372800","2019-04-07 01:11:16","positive","Zika","100","2","2","twitter"
"1251722189188902912","2020-04-19 08:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251752388609798144","2020-04-19 10:00:00","neutral","Coronavirus","0","3","0","twitter"
"1251752386940538880","2020-04-19 10:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251767501341560833","2020-04-19 11:00:03","neutral","Coronavirus","0","3","0","twitter"
"1251767364150013959","2020-04-19 10:59:30","neutral","Coronavirus","0","2","0","twitter"
"1251782622579171334","2020-04-19 12:00:08","neutral","Coronavirus","0","2","0","twitter"
"1251782620213583873","2020-04-19 12:00:08","neutral","Coronavirus","0","2","0","twitter"
"1115469172962545665","2019-04-09 06:19:09","positive","Zika","100","2","2","twitter"
"1251797685847437313","2020-04-19 13:00:00","neutral","Coronavirus","0","2","0","twitter"
"1115625847581442048","2019-04-09 16:41:44","positive","Zika","100","2","2","twitter"
"1251812786931265538","2020-04-19 14:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251828044999929856","2020-04-19 15:00:38","neutral","Coronavirus","0","2","0","twitter"
"1251827999156113409","2020-04-19 15:00:27","neutral","Coronavirus","0","2","0","twitter"
"1251843160587866112","2020-04-19 16:00:42","neutral","Coronavirus","0","3","0","twitter"
"1251858096282120192","2020-04-19 17:00:03","neutral","Coronavirus","0","2","0","twitter"
"1251858088094646272","2020-04-19 17:00:01","neutral","Coronavirus","0","3","0","twitter"
"1251858086735699973","2020-04-19 17:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251873265359953924","2020-04-19 18:00:19","neutral","Coronavirus","0","2","0","twitter"
"1251873259592781824","2020-04-19 18:00:18","neutral","Coronavirus","0","3","0","twitter"
"1116156111520968704","2019-04-11 03:48:48","positive","Zika","100","2","2","twitter"
"1251873234624053251","2020-04-19 18:00:12","neutral","Coronavirus","0","2","0","twitter"
"1251888285342973952","2020-04-19 19:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251888285128900609","2020-04-19 19:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251888285103689728","2020-04-19 19:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251933727086784512","2020-04-19 22:00:34","neutral","Coronavirus","0","3","0","twitter"
"1116795697939062786","2019-04-12 22:10:18","positive","Zika","100","2","2","twitter"
"1117013069912088576","2019-04-13 12:34:03","positive","Zika","100","2","2","twitter"
"1251933690411843589","2020-04-19 22:00:26","neutral","Coronavirus","0","2","0","twitter"
"1251948808059092995","2020-04-19 23:00:30","neutral","Coronavirus","0","2","0","twitter"
"1251948801063075840","2020-04-19 23:00:28","neutral","Coronavirus","0","2","0","twitter"
"1117908714990784513","2019-04-15 23:53:02","positive","Zika","100","2","2","twitter"
"1251963782781456384","2020-04-20 00:00:00","neutral","Coronavirus","0","2","0","twitter"
"1251963781309235204","2020-04-20 00:00:00","neutral","Coronavirus","0","2","0","twitter"
"1118690613803671553","2019-04-18 03:40:01","positive","Zika","100","2","2","twitter"
"1251979055403905024","2020-04-20 01:00:42","neutral","Coronavirus","0","2","0","twitter"
"1251979037133680644","2020-04-20 01:00:37","neutral","Coronavirus","0","2","0","twitter"
"1119848078633259009","2019-04-21 08:19:22","positive","Zika","100","2","2","twitter"
"1251994602732748801","2020-04-20 02:02:28","neutral","Coronavirus","0","2","0","twitter"
"1252009240878776320","2020-04-20 03:00:38","neutral","Coronavirus","0","2","0","twitter"
"1252009210503725059","2020-04-20 03:00:31","neutral","Coronavirus","0","2","0","twitter"
"1121041941368639488","2019-04-24 15:23:21","positive","Zika","100","2","2","twitter"
"1252024302154678272","2020-04-20 04:00:29","neutral","Coronavirus","0","3","0","twitter"
"1252039519135764488","2020-04-20 05:00:57","neutral","Coronavirus","0","2","0","twitter"
"1252039391884840962","2020-04-20 05:00:27","neutral","Coronavirus","0","2","0","twitter"
"1121445637353086976","2019-04-25 18:07:30","positive","Zika","100","2","2","twitter"
"1252054378812338176","2020-04-20 06:00:00","neutral","Coronavirus","0","2","0","twitter"
"1252054378699280385","2020-04-20 06:00:00","neutral","Coronavirus","0","3","0","twitter"
"1252054378334298114","2020-04-20 06:00:00","neutral","Coronavirus","0","2","0","twitter"
"1252069478470311938","2020-04-20 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"1252069477811810305","2020-04-20 07:00:00","neutral","Coronavirus","0","2","0","twitter"
"1252069477048561665","2020-04-20 07:00:00","neutral","Coronavirus","0","3","0","twitter"
"1252069476616437760","2020-04-20 07:00:00","neutral","Coronavirus","0","3","0","twitter"
"1122671252076933120","2019-04-29 03:17:39","positive","Zika","100","2","2","twitter"
"1252084658688471040","2020-04-20 08:00:19","neutral","Coronavirus","0","2","0","twitter"
"1122691660784312320","2019-04-29 04:38:45","positive","Zika","100","2","2","twitter"
"1252084577838882816","2020-04-20 08:00:00","neutral","Coronavirus","0","3","0","twitter"
"1123121068582100992","2019-04-30 09:05:03","positive","Zika","100","2","2","twitter"
"1252099725567971328","2020-04-20 09:00:12","neutral","Coronavirus","0","2","0","twitter"
"1123280397549350912","2019-04-30 19:38:10","positive","Zika","100","2","2","twitter"
"1123406228460318720","2019-05-01 03:58:11","positive","Zika","100","2","2","twitter"
"1252099675680718848","2020-04-20 09:00:00","neutral","Coronavirus","0","3","0","twitter"
"1124195341341986816","2019-05-03 08:13:50","positive","Zika","100","2","2","twitter"
"1124290657034567680","2019-05-03 14:32:35","positive","Zika","100","2","2","twitter"
"1252160210417975296","2020-04-20 13:00:32","neutral","Coronavirus","0","2","0","twitter"
"1124774937636626432","2019-05-04 22:36:57","positive","Zika","100","2","2","twitter"
"1252160100531425283","2020-04-20 13:00:06","neutral","Coronavirus","0","2","0","twitter"
"1252175232925863937","2020-04-20 14:00:14","neutral","Coronavirus","0","2","0","twitter"
"1252175231898324992","2020-04-20 14:00:14","neutral","Coronavirus","0","4","0","twitter"
"1124844883385167872","2019-05-05 03:14:53","positive","Zika","100","2","2","twitter"
"1124871376119185408","2019-05-05 05:00:09","positive","Zika","100","2","2","twitter"
"1252175213518880770","2020-04-20 14:00:09","neutral","Coronavirus","0","3","0","twitter"
"1252175209668493312","2020-04-20 14:00:08","neutral","Coronavirus","0","2","0","twitter"
